sex,qimd,ethnicity,sha,smoking_status,age,total_patient_years,ageband
men,1 most deprived,pakistani,North West,never_smoker,69,1.441095826991375,65—69
men,1 most deprived,pakistani,West Midlands,never_smoker,69,2,65—69
men,1 most deprived,pakistani,West Midlands,smoker,69,2,65—69
men,1 most deprived,pakistani,Yorkshire and the Humber,ex_smoker,69,0.22465750253678335,65—69
men,1 most deprived,pakistani,Yorkshire and the Humber,never_smoker,69,0.3041095573313039,65—69
men,1 most deprived,white,East Midlands,ex_smoker,69,23.65507123388172,65—69
men,1 most deprived,white,East Midlands,never_smoker,69,18.33698607940132,65—69
men,1 most deprived,white,East Midlands,smoker,69,11.761905672812475,65—69
men,1 most deprived,white,East of England,ex_smoker,69,13.893150589802131,65—69
men,1 most deprived,white,East of England,never_smoker,69,12.427397101725013,65—69
men,1 most deprived,white,East of England,smoker,69,14.657534119736175,65—69
men,1 most deprived,white,London,ex_smoker,69,31.665753170979198,65—69
men,1 most deprived,white,London,never_smoker,69,18.802739504058852,65—69
men,1 most deprived,white,London,smoker,69,12.99999984145104,65—69
men,1 most deprived,white,North East,ex_smoker,69,32.84109560502283,65—69
men,1 most deprived,white,North East,never_smoker,69,17.91232851344495,65—69
men,1 most deprived,white,North East,smoker,69,27.400374025920243,65—69
men,1 most deprived,white,North West,ex_smoker,69,77.72681255995403,65—69
men,1 most deprived,white,North West,never_smoker,69,52.493531974560085,65—69
men,1 most deprived,white,North West,smoker,69,35.69414595142199,65—69
men,1 most deprived,white,South Central,ex_smoker,69,6.37808216007103,65—69
men,1 most deprived,white,South Central,never_smoker,69,5.210958808980213,65—69
men,1 most deprived,white,South Central,smoker,69,2.693360218125248,65—69
men,1 most deprived,white,South East Coast,ex_smoker,69,12.99185558277746,65—69
men,1 most deprived,white,South East Coast,never_smoker,69,7.367123255961441,65—69
men,1 most deprived,white,South East Coast,smoker,69,13.038655429530792,65—69
men,1 most deprived,white,South West,ex_smoker,69,13.495890315829529,65—69
men,1 most deprived,white,South West,never_smoker,69,9.739725932267884,65—69
men,1 most deprived,white,South West,smoker,69,5.8196721311475414,65—69
men,1 most deprived,white,West Midlands,ex_smoker,69,44.43013644723491,65—69
men,1 most deprived,white,West Midlands,never_smoker,69,29.937749577895882,65—69
men,1 most deprived,white,West Midlands,smoker,69,23.247421055700414,65—69
men,1 most deprived,white,Yorkshire and the Humber,ex_smoker,69,40.35342427701674,65—69
men,1 most deprived,white,Yorkshire and the Humber,never_smoker,69,29.391982742682142,65—69
men,1 most deprived,white,Yorkshire and the Humber,smoker,69,18.550819513755464,65—69
men,2,bangladeshi,East of England,never_smoker,69,1,65—69
men,2,bangladeshi,London,ex_smoker,69,2,65—69
men,2,bangladeshi,London,never_smoker,69,1,65—69
men,2,bangladeshi,Yorkshire and the Humber,ex_smoker,69,1,65—69
men,2,black african,East of England,never_smoker,69,1,65—69
men,2,black african,London,ex_smoker,69,2.5534246258244546,65—69
men,2,black african,London,never_smoker,69,7.257534151445967,65—69
men,2,black african,North West,ex_smoker,69,1,65—70
men,2,black african,West Midlands,never_smoker,69,1,65—69
men,2,black caribbean,London,ex_smoker,69,3,65—69
men,2,black caribbean,London,never_smoker,69,4.920764995699251,65—69
men,2,black caribbean,London,smoker,69,1,65—69
men,2,black caribbean,West Midlands,ex_smoker,69,1,65—69
men,2,black caribbean,West Midlands,never_smoker,69,1,65—69
men,2,black caribbean,Yorkshire and the Humber,ex_smoker,69,1,65—69
men,2,chinese,South Central,smoker,69,1,65—69
men,2,indian,East Midlands,ex_smoker,69,2,65—69
men,2,indian,East Midlands,never_smoker,69,1,65—69
men,2,indian,London,ex_smoker,69,4,65—69
men,2,indian,London,never_smoker,69,6.961643740487062,65—69
men,2,indian,London,smoker,69,2,65—69
men,2,indian,North West,ex_smoker,69,1,65—69
men,2,indian,South Central,never_smoker,69,1,65—70
men,2,indian,South East Coast,never_smoker,69,0.7753424340436327,65—70
men,2,indian,West Midlands,ex_smoker,69,0.9068492833587012,65—69
men,2,indian,West Midlands,never_smoker,69,1.1835616121258243,65—69
men,2,indian,Yorkshire and the Humber,never_smoker,69,1,65—70
men,2,other,East of England,never_smoker,69,1,65—70
men,2,other,London,ex_smoker,69,2,65—69
men,2,other,London,never_smoker,69,8.652354154797154,65—69
men,2,other,North West,ex_smoker,69,1,65—69
men,2,other,North West,smoker,69,1,65—70
men,2,other,South Central,ex_smoker,69,1,65—70
men,2,other,South East Coast,smoker,69,1,65—70
men,2,other,West Midlands,ex_smoker,69,0.8301369545915779,65—69
men,2,other,West Midlands,never_smoker,69,1,65—69
men,2,other asian,London,never_smoker,69,4.8356164066463725,65—69
men,2,other asian,London,smoker,69,1,65—69
men,2,other asian,South Central,ex_smoker,69,1,65—69
men,2,other asian,South Central,never_smoker,69,1,65—69
men,2,other asian,West Midlands,ex_smoker,69,1,65—69
men,2,pakistani,East Midlands,smoker,69,1,65—70
men,2,pakistani,East of England,never_smoker,69,0.937158438322202,65—70
men,2,pakistani,London,ex_smoker,69,0.3095890093860984,65—70
men,2,pakistani,London,never_smoker,69,2.4356164066463726,65—69
men,2,pakistani,London,smoker,69,0.5829852216774376,65—70
men,2,pakistani,South Central,ex_smoker,69,1,65—69
men,2,pakistani,South East Coast,ex_smoker,69,1,65—69
men,2,white,East Midlands,ex_smoker,69,44.05753383434805,65—69
men,2,white,East Midlands,never_smoker,69,24.767123224251648,65—69
men,2,white,East Midlands,smoker,69,15.090410832064942,65—69
men,2,white,East of England,ex_smoker,69,58.52720964513104,65—69
men,2,white,East of England,never_smoker,69,26.953634095598613,65—69
men,2,white,East of England,smoker,69,18.761643613647895,65—69
men,2,white,London,ex_smoker,69,59.12903619239561,65—69
men,2,white,London,never_smoker,69,38.071367236905765,65—69
men,2,white,London,smoker,69,21.528766996448503,65—69
men,2,white,North East,ex_smoker,69,43.786465735836984,65—69
men,2,white,North East,never_smoker,69,20.145527233079793,65—69
men,2,white,North East,smoker,69,14.022276894668735,65—69
men,2,white,North West,ex_smoker,69,66.57808171613394,65—69
men,2,white,North West,never_smoker,69,37.839149320024234,65—69
men,2,white,North West,smoker,69,20.97437663435387,65—69
men,2,white,South Central,ex_smoker,69,17.191780726788433,65—69
men,2,white,South Central,never_smoker,69,9.751059115976052,65—69
men,2,white,South Central,smoker,69,8.452054699391171,65—69
men,2,white,South East Coast,ex_smoker,69,39.26873237256129,65—69
men,2,white,South East Coast,never_smoker,69,15.846575247336377,65—69
men,2,white,South East Coast,smoker,69,9.638356100963978,65—69
men,2,white,South West,ex_smoker,69,55.98641324157594,65—69
men,2,white,South West,never_smoker,69,33.95500380006335,65—69
men,2,white,South West,smoker,69,18.578336479967035,65—69
men,2,white,West Midlands,ex_smoker,69,38.05493633462183,65—69
men,2,white,West Midlands,never_smoker,69,30.150684646118723,65—69
men,2,white,West Midlands,smoker,69,16.24931490994419,65—69
men,2,white,Yorkshire and the Humber,ex_smoker,69,44.97269964034511,65—69
men,2,white,Yorkshire and the Humber,never_smoker,69,24.117808060629123,65—69
men,2,white,Yorkshire and the Humber,smoker,69,18.04109570015221,65—69
men,3,bangladeshi,London,never_smoker,69,1,65—69
men,3,black african,London,never_smoker,69,2.6273972285641807,65—69
men,3,black caribbean,London,ex_smoker,69,1,65—69
men,3,black caribbean,London,never_smoker,69,3,65—69
men,3,black caribbean,London,smoker,69,2,65—69
men,3,black caribbean,North East,ex_smoker,69,0.7835616121258244,65—70
men,3,black caribbean,South Central,ex_smoker,69,1,65—69
men,3,black caribbean,South Central,never_smoker,69,1.0547944888381533,65—69
men,3,black caribbean,West Midlands,ex_smoker,69,1,65—69
men,3,chinese,London,never_smoker,69,1,65—69
men,3,chinese,North West,ex_smoker,69,1,65—69
men,3,indian,East Midlands,ex_smoker,69,0.11780818746829021,65—69
men,3,indian,East Midlands,never_smoker,69,1,65—69
men,3,indian,East of England,never_smoker,69,1,65—69
men,3,indian,London,ex_smoker,69,1,65—69
men,3,indian,London,never_smoker,69,7.589041064180619,65—69
men,3,indian,London,smoker,69,1,65—69
men,3,indian,South Central,ex_smoker,69,1,65—69
men,3,indian,South East Coast,never_smoker,69,1,65—69
men,3,indian,West Midlands,never_smoker,69,0.07123284500253678,65—70
men,3,other,London,ex_smoker,69,3.9616438039066466,65—69
men,3,other,London,never_smoker,69,1,65—69
men,3,other,London,smoker,69,1,65—69
men,3,other,South Central,ex_smoker,69,0.46027394089294776,65—69
men,3,other,South Central,never_smoker,69,1,65—69
men,3,other asian,East of England,never_smoker,69,1,65—69
men,3,other asian,London,ex_smoker,69,1,65—69
men,3,other asian,London,never_smoker,69,1.2357586012377562,65—69
men,3,other asian,West Midlands,never_smoker,69,1,65—69
men,3,pakistani,London,never_smoker,69,2,65—69
men,3,pakistani,North West,never_smoker,69,1,65—69
men,3,pakistani,South Central,ex_smoker,69,0.02465750253678336,65—70
men,3,pakistani,South Central,never_smoker,69,0.5561643518518519,65—70
men,3,pakistani,South East Coast,never_smoker,69,2,65—69
men,3,pakistani,Yorkshire and the Humber,never_smoker,69,1,65—69
men,3,pakistani,Yorkshire and the Humber,smoker,69,0.5150684614408929,65—69
men,3,white,East Midlands,ex_smoker,69,46.49827790210442,65—69
men,3,white,East Midlands,never_smoker,69,44.73443333466757,65—69
men,3,white,East Midlands,smoker,69,6,65—69
men,3,white,East of England,ex_smoker,69,85.65519071793742,65—69
men,3,white,East of England,never_smoker,69,50.32917093301991,65—69
men,3,white,East of England,smoker,69,27.649314973363776,65—69
men,3,white,London,ex_smoker,69,35.290455492101316,65—69
men,3,white,London,never_smoker,69,31.545542140840688,65—69
men,3,white,London,smoker,69,5.413698535007611,65—69
men,3,white,North East,ex_smoker,69,18.57392743551996,65—69
men,3,white,North East,never_smoker,69,19.591780631659056,65—69
men,3,white,North East,smoker,69,8.512762804604609,65—69
men,3,white,North West,ex_smoker,69,66.43363967201678,65—69
men,3,white,North West,never_smoker,69,44.227696240206356,65—69
men,3,white,North West,smoker,69,17.257534119736174,65—69
men,3,white,South Central,ex_smoker,69,31.76712309741248,65—69
men,3,white,South Central,never_smoker,69,18.70684915651953,65—69
men,3,white,South Central,smoker,69,14.312328576864536,65—69
men,3,white,South East Coast,ex_smoker,69,62.42309992899086,65—69
men,3,white,South East Coast,never_smoker,69,34.89377157686731,65—69
men,3,white,South East Coast,smoker,69,16.71243340692431,65—69
men,3,white,South West,ex_smoker,69,89.68402505298828,65—69
men,3,white,South West,never_smoker,69,60.463013001014716,65—69
men,3,white,South West,smoker,69,27.65479442541857,65—69
men,3,white,West Midlands,ex_smoker,69,68.01961189770456,65—69
men,3,white,West Midlands,never_smoker,69,44.2867277631185,65—69
men,3,white,West Midlands,smoker,69,19.024657248945086,65—69
men,3,white,Yorkshire and the Humber,ex_smoker,69,48.94669466805912,65—69
men,3,white,Yorkshire and the Humber,never_smoker,69,33.72886421407887,65—69
men,3,white,Yorkshire and the Humber,smoker,69,13.117957835940121,65—69
men,4,black african,East of England,never_smoker,69,1,65—70
men,4,black african,London,smoker,69,0.0054794203450025366,65—70
men,4,black african,North West,never_smoker,69,1,65—69
men,4,black african,South East Coast,smoker,69,0.0767122970573313,65—70
men,4,black caribbean,London,never_smoker,69,1,65—69
men,4,black caribbean,North West,never_smoker,69,1,65—69
men,4,black caribbean,South Central,ex_smoker,69,1,65—69
men,4,black caribbean,South East Coast,never_smoker,69,1,65—69
men,4,black caribbean,South West,ex_smoker,69,1.8579234656446064,65—69
men,4,black caribbean,Yorkshire and the Humber,never_smoker,69,2.8904109271943175,65—69
men,4,chinese,North West,ex_smoker,69,1,65—70
men,4,indian,East Midlands,ex_smoker,69,1,65—69
men,4,indian,East Midlands,smoker,69,0.36986298198883816,65—70
men,4,indian,East of England,never_smoker,69,1,65—69
men,4,indian,London,never_smoker,69,3.0575342148655507,65—69
men,4,indian,South West,never_smoker,69,0.9262294765735681,65—69
men,4,indian,West Midlands,never_smoker,69,0.08219174911212583,65—69
men,4,other,East Midlands,ex_smoker,69,1,65—69
men,4,other,East of England,ex_smoker,69,1,65—69
men,4,other,East of England,never_smoker,69,2,65—69
men,4,other,London,ex_smoker,69,2,65—69
men,4,other,South West,never_smoker,69,1,65—69
men,4,other,West Midlands,never_smoker,69,1,65—69
men,4,other,Yorkshire and the Humber,ex_smoker,69,0.7013698313039066,65—70
men,4,other asian,London,never_smoker,69,3,65—69
men,4,pakistani,South East Coast,never_smoker,69,1,65—69
men,4,pakistani,West Midlands,never_smoker,69,1,65—69
men,4,white,East Midlands,ex_smoker,69,59.37311870655932,65—69
men,4,white,East Midlands,never_smoker,69,35.61917789193303,65—69
men,4,white,East Midlands,smoker,69,21.558716842993903,65—69
men,4,white,East of England,ex_smoker,69,88.33729993521152,65—69
men,4,white,East of England,never_smoker,69,52.5234743671384,65—69
men,4,white,East of England,smoker,69,16.238692794062402,65—69
men,4,white,London,ex_smoker,69,44.40855577613788,65—69
men,4,white,London,never_smoker,69,29.767849199665644,65—69
men,4,white,London,smoker,69,9.509701261616527,65—69
men,4,white,North East,ex_smoker,69,27.72615443041243,65—69
men,4,white,North East,never_smoker,69,18.90684909309995,65—69
men,4,white,North East,smoker,69,5.706849283358701,65—69
men,4,white,North West,ex_smoker,69,87.52937294891362,65—69
men,4,white,North West,never_smoker,69,71.41119796761026,65—69
men,4,white,North West,smoker,69,18.041110703129114,65—69
men,4,white,South Central,ex_smoker,69,59.50370505015692,65—69
men,4,white,South Central,never_smoker,69,27.071389788805853,65—69
men,4,white,South Central,smoker,69,9.915068398021308,65—69
men,4,white,South East Coast,ex_smoker,69,66.71873592501102,65—69
